ra,dec,r_auto,g_auto-r_auto,FLUX_RADIUS_50,D_CENTER/R200_deg,z,zml,radius_Mpc,flag_member,flag_member_photz1,odds,name,label,prob1
173.659867,0.188673,15.836485862731934,0.7613840103149414,6.981387138366699,10.54626763299438,0.028805,0.035163265,11.088592,1.0,-1.0,0.883366,MKW4,candidates,0.01218455297280599
188.52118,2.146644,,,,10.561602908927703,0.014135,,11.10295,1.0,-1.0,,MKW4,candidates,
173.663161,0.124725,15.248614311218262,0.6694774627685547,12.816777229309082,10.562471650048971,0.028658,0.034510203,11.105557,1.0,-1.0,0.9196805,MKW4,candidates,0.1079462227003323
188.002684,4.650591,,,,10.554303112717061,0.025962,,11.10602,1.0,-1.0,,MKW4,candidates,
175.042982,-2.754148,18.39764213562012,0.235620498657223,6.38918924331665,10.574607692620473,0.022348,0.0162449,11.11973,1.0,-1.0,0.7759872,MKW4,candidates,0.20755576383917235
173.51627,2.97344,,,,10.577303030082826,0.019823,,11.128946,1.0,-1.0,,MKW4,candidates,
181.270625,-5.662,,,,10.593889717142549,0.026752,,11.139062,1.0,-1.0,,MKW4,candidates,
173.632471,3.634798,,,,10.588631284306333,0.020051,,11.14369,1.0,-1.0,,MKW4,candidates,
187.341131,-2.220005,18.14910316467285,0.5954608917236328,5.726382255554199,10.606066286870679,0.024727,0.025755102,11.146773,1.0,-1.0,0.9708615,MKW4,candidates,0.18002113766183764
186.683299,-3.093377,,,,10.606735315785793,0.024924,,11.149212,1.0,-1.0,,MKW4,candidates,
182.062833,-5.599611,,,,10.606305850124256,0.027448,,11.151931,1.0,-1.0,,MKW4,candidates,
173.585427,0.315732,15.23922348022461,0.7957134246826172,7.208480358123779,10.609339937198449,0.029149,0.030836735,11.155037,1.0,-1.0,0.9242522,MKW4,candidates,0.17973125394232525
177.228625,-4.681944,,,,10.611834968056812,0.008683,,11.160444,1.0,-1.0,,MKW4,candidates,
173.78107,4.220984,,,,10.607380060747145,0.021279,,11.165981,1.0,-1.0,,MKW4,candidates,
173.420401,2.250843,,,,10.616546302933237,0.017932,,11.167416,1.0,-1.0,,MKW4,candidates,
173.577996,0.294102,17.174034118652344,0.6104354858398438,4.02357816696167,10.625896072144371,0.028898,0.034,11.172413,1.0,-1.0,0.974079,MKW4,candidates,0.7866066559862779
173.611151,0.101665,17.75380516052246,0.5504283905029297,8.272786140441895,10.640960258152326,0.028328,0.024408164,11.188034,1.0,-1.0,0.8630398,MKW4,candidates,0.5118122347994996
173.557253,0.309486,17.114849090576172,0.5631027221679688,3.240607023239136,10.649800884694818,0.028063,0.029326532,11.197559,1.0,-1.0,0.98054415,MKW4,candidates,0.0946158269668628
174.231376,-1.593235,18.573305130004883,0.3692970275878906,6.3381667137146,10.656569808344674,0.022017,0.024326531,11.204479,1.0,-1.0,0.88191843,MKW4,candidates,0.09902388045713528
188.59175,2.325361,,,,10.67127050059317,0.005871,,11.21892,1.0,-1.0,,MKW4,candidates,
188.46208,3.445787,,,,10.692772349170067,0.032825,,11.246244,1.0,-1.0,,MKW4,candidates,
174.24003,-1.684712,,,,10.705153984923937,0.019352,,11.255628,1.0,-1.0,,MKW4,candidates,
173.965458,-1.110278,,,,10.70585496591737,0.019633,,11.255952,1.0,-1.0,,MKW4,candidates,
173.57166,3.841503,,,,10.740725221725475,0.022261,,11.30465,1.0,-1.0,,MKW4,candidates,
188.48204,3.546159,,,,10.749226993252249,0.003822,,11.306102,1.0,-1.0,,MKW4,candidates,
188.283101,-0.533046,,,,10.775477008419788,0.010938,,11.323046,1.0,-1.0,,MKW4,candidates,
186.501035,-3.4653,,,,10.772017536583922,0.025137,,11.323712,1.0,-1.0,,MKW4,candidates,
188.64576,2.568814,,,,10.770783600706165,0.006155,,11.324515,1.0,-1.0,,MKW4,candidates,
184.166167,-5.107073,,,,10.77115946391667,0.009006,,11.325175,1.0,-1.0,,MKW4,candidates,
188.62759,1.011506,,,,10.777960546052293,0.00754,,11.327209,1.0,-1.0,,MKW4,candidates,
188.248523,-0.699535,,,,10.805669116790272,0.024033,,11.354808,1.0,-1.0,,MKW4,candidates,
187.335396,-2.493662,16.312442779541016,0.6110763549804688,7.047297954559326,10.812357635045354,0.031274,0.028081633,11.364091,1.0,-1.0,0.9960082,MKW4,candidates,0.347972992157705
173.738072,-0.754124,15.986289978027344,0.3818855285644531,15.200963973999023,10.818703780693301,0.019342,0.022,11.374467,1.0,-1.0,0.9828298,MKW4,candidates,0.061519860736862095
173.275941,1.489271,17.198501586914062,0.4751148223876953,10.808945655822754,10.823615357285997,0.014156,0.00967347,11.38269,1.0,-1.0,0.990864,MKW4,candidates,0.013283102953254638
173.275363,1.491251,20.175106048583984,0.26814842224121094,2.317087173461914,10.824275915283845,0.01425,0.023489796,11.38339,1.0,-1.0,0.3395318,MKW4,candidates,0.2503327066061766
188.71667,1.883203,,,,10.83018241670244,0.014885,,11.384472,1.0,-1.0,,MKW4,candidates,
173.339414,0.798806,14.7620849609375,0.6332378387451154,9.245038032531738,10.830038086826729,0.019117,0.014510205,11.387798,1.0,-1.0,0.9969277,MKW4,candidates,0.19820698755680233
173.278949,1.347884,18.51523780822754,0.13282012939453125,4.481555938720703,10.831832535574273,0.005414,0.0077551026,11.390943,1.0,-1.0,0.9846377,MKW4,candidates,0.20335693846951255
173.948461,-1.299413,18.049936294555664,0.4459209442138672,3.335618257522583,10.834409231375291,0.019173,0.028408164,11.39117,1.0,-1.0,0.94327617,MKW4,candidates,0.3450355373000221
188.24512,4.57917,,,,10.835790534120436,0.004053,,11.402054,1.0,-1.0,,MKW4,candidates,
175.161834,-3.205176,18.51359367370605,0.6879215240478516,8.359468460083008,10.84867861132322,0.017399,0.021755101,11.408505,1.0,-1.0,0.69420457,MKW4,candidates,0.07430817066939256
173.252016,1.527613,15.279027938842772,0.6129961013793963,8.501263618469238,10.85436071245293,0.029057,0.023244899,11.415124,1.0,-1.0,0.99967426,MKW4,candidates,0.042225012516167205
173.720674,-0.795949,15.236778259277344,0.5965423583984357,38.54038619995117,10.861810856457872,0.026969,0.014591837,11.419777,1.0,-1.0,0.87950325,MKW4,candidates,0.6677900135584183
173.305308,0.786653,17.92127227783203,0.6178684234619141,4.699215888977051,10.879798438471157,0.029801,0.0282449,11.440083,1.0,-1.0,0.98883724,MKW4,candidates,0.4835388153794889
173.3073,0.673953,17.74736785888672,0.4399280548095703,6.896286010742188,10.900801538265384,0.029216,0.029000001,11.461952,1.0,-1.0,0.8661095,MKW4,candidates,0.008224509391931064
188.695074,3.009989,,,,10.909678184031362,0.015363,,11.472463,1.0,-1.0,,MKW4,candidates,
173.82668,4.954838,,,,10.905888164609804,0.004721,,11.483379,1.0,-1.0,,MKW4,candidates,
188.6704,3.32365,,,,10.946341051617146,0.015633,,11.512452,1.0,-1.0,,MKW4,candidates,
173.534075,-0.454346,18.412431716918945,0.5250034332275391,3.578470468521118,10.95444243987758,0.021527,0.022163264,11.517169,1.0,-1.0,0.9868163,MKW4,candidates,0.35195469191655926
173.183525,2.473576,,,,10.96621134170307,0.003426,,11.535971,1.0,-1.0,,MKW4,candidates,
188.55247,3.920447,,,,10.968191108452304,0.025781,,11.538278,1.0,-1.0,,MKW4,candidates,
188.68754,0.366626,,,,11.00167229473213,0.022601,,11.561293,1.0,-1.0,,MKW4,candidates,
188.536888,-0.3553,,,,11.040037925756062,0.022502,,11.601108,1.0,-1.0,,MKW4,candidates,
173.22254,0.567986,,,,11.042288809053186,0.019511,,11.610498,1.0,-1.0,,MKW4,candidates,
177.352208,-5.118444,,,,11.066122799452826,0.005573,,11.638349,1.0,-1.0,,MKW4,candidates,
173.138417,0.998083,,,,11.073662503207155,0.025775,,11.644319,1.0,-1.0,,MKW4,candidates,
186.390375,-3.936944,,,,11.13617110944528,0.017766,,11.707478,1.0,-1.0,,MKW4,candidates,
174.204001,-2.24648,14.673551559448242,0.5323562622070295,17.721635818481445,11.138251961657172,0.029035,0.0262449,11.711517,1.0,-1.0,0.98730934,MKW4,candidates,0.0044393789794799484
173.043033,1.207123,,,,11.177184163867102,0.01935,,11.75365,1.0,-1.0,,MKW4,candidates,
188.75916,0.037664,,,,11.198397704244934,0.022799,,11.767739,1.0,-1.0,,MKW4,candidates,
188.902385,3.034527,,,,11.201904437204213,0.003843,,11.779964,1.0,-1.0,,MKW4,candidates,
188.90234,3.035709,,,,11.2020746998478,0.003889,,11.780148,1.0,-1.0,,MKW4,candidates,
188.90286,3.033909,,,,11.20244140313592,0.003739,,11.780526,1.0,-1.0,,MKW4,candidates,
173.39055,4.390976,,,,11.200207387442687,0.027957,,11.790789,1.0,-1.0,,MKW4,candidates,
173.05609,0.819274,,,,11.219438539445145,0.019539,,11.79718,1.0,-1.0,,MKW4,candidates,
185.625208,-4.652694,,,,11.238829971484623,0.016251,,11.816635,1.0,-1.0,,MKW4,candidates,
173.030125,0.910889,,,,11.238936543459927,0.029558,,11.81787,1.0,-1.0,,MKW4,candidates,
181.968792,-6.072,,,,11.245474010870225,0.027509,,11.82407,1.0,-1.0,,MKW4,candidates,
186.484583,-3.976361,,,,11.266535489501981,0.018523,,11.844614,1.0,-1.0,,MKW4,candidates,
172.980738,0.992378,,,,11.294194878480408,0.019399,,11.876141,1.0,-1.0,,MKW4,candidates,
173.25953,4.27114,,,,11.324491233646452,0.02789,,11.921048,1.0,-1.0,,MKW4,candidates,
185.997042,-4.464722,,,,11.339857347995205,0.029849,,11.922599,1.0,-1.0,,MKW4,candidates,
178.095917,-5.673667,,,,11.35020695836207,0.019227,,11.936658,1.0,-1.0,,MKW4,candidates,
172.95252,0.863252,,,,11.355270931089088,0.025363,,11.940061,1.0,-1.0,,MKW4,candidates,
188.834208,-0.178472,,,,11.374383083371116,0.023499,,11.952571,1.0,-1.0,,MKW4,candidates,
187.192388,-3.368569,17.28217124938965,0.4185066223144531,10.144513130187988,11.398800419590444,0.032463,0.032591835,11.982348,1.0,-1.0,0.94212884,MKW4,candidates,0.006351232186546809
173.024275,3.562327,,,,11.397989134376836,0.021985,,11.994962,1.0,-1.0,,MKW4,candidates,
176.081208,-4.611111,,,,11.415396760591314,0.026475,,12.006075,1.0,-1.0,,MKW4,candidates,
188.4919,-1.391042,,,,11.480387151082361,0.023076,,12.064385,1.0,-1.0,,MKW4,candidates,
188.91117,-0.206001,,,,11.48857650368221,0.022796,,12.072579,1.0,-1.0,,MKW4,candidates,
177.854292,-5.693556,,,,11.50106397264705,0.022302,,12.095552,1.0,-1.0,,MKW4,candidates,
188.92641,-0.214754,,,,11.512377551703315,0.022909,,12.097591,1.0,-1.0,,MKW4,candidates,
189.18167,2.50208,,,,11.51176160263698,0.013826,,12.103523,1.0,-1.0,,MKW4,candidates,
188.931806,-0.223815,,,,11.5229558615885,0.023133,,12.108705,1.0,-1.0,,MKW4,candidates,
172.921387,3.488013,,,,11.518663528055363,0.022102,,12.121571,1.0,-1.0,,MKW4,candidates,
173.53873,-1.595039,14.467134475708008,0.7352828979492205,11.930868148803713,11.529381226076023,0.022561,0.03632653,12.12185,1.0,-1.0,0.9822922,MKW4,candidates,0.0048979427304427885
173.189474,-0.74096,15.26784324645996,0.36570358276367365,20.995418548583984,11.538388799903016,0.022383,0.022489795,12.130879,1.0,-1.0,0.99716073,MKW4,candidates,0.0467277733368145
172.867875,0.494611,,,,11.54979915318944,0.019741,,12.143852,1.0,-1.0,,MKW4,candidates,
172.73647,2.287064,,,,11.576073989061557,0.017026,,12.176591,1.0,-1.0,,MKW4,candidates,
182.1225,-6.297917,,,,11.58743231737918,0.018425,,12.183659,1.0,-1.0,,MKW4,candidates,
189.1752,3.108072,,,,11.594661999939056,0.004861,,12.193455,1.0,-1.0,,MKW4,candidates,
189.175333,3.108389,,,,11.594910350218067,0.004861,,12.193718,1.0,-1.0,,MKW4,candidates,
173.241214,-1.025977,18.64510726928711,0.38189697265625,3.835404872894287,11.604317193543213,0.026603,0.028408164,12.200228,1.0,-1.0,0.97235805,MKW4,candidates,0.24716910175437332
184.176856,-5.75712,,,,11.61249663625942,0.032082,,12.210385,1.0,-1.0,,MKW4,candidates,
184.688792,-5.527222,,,,11.61739826161778,0.032976,,12.21556,1.0,-1.0,,MKW4,candidates,
182.921833,-6.170111,,,,11.618653318320234,0.027823,,12.216595,1.0,-1.0,,MKW4,candidates,
172.80335,3.259719,,,,11.624772514049642,0.028945,,12.232104,1.0,-1.0,,MKW4,candidates,
189.18628,0.563378,,,,11.640810157254736,0.012473,,12.233392,1.0,-1.0,,MKW4,candidates,
188.43701,-1.787699,,,,11.644933208185844,0.023045,,12.237833,1.0,-1.0,,MKW4,candidates,
189.127125,0.221194,,,,11.646220160015455,0.012425,,12.238608,1.0,-1.0,,MKW4,candidates,
172.776153,3.130661,,,,11.63449505629257,0.028656,,12.241719,1.0,-1.0,,MKW4,candidates,
189.234125,0.69075,,,,11.679781949745838,0.008483,,12.274579,1.0,-1.0,,MKW4,candidates,
172.8194,0.223144,,,,11.687234344896792,0.029672,,12.287918,1.0,-1.0,,MKW4,candidates,
189.145555,3.642016,,,,11.685268594230905,0.005949,,12.291443,1.0,-1.0,,MKW4,candidates,
189.05784,-0.2763,,,,11.71269038102112,0.022528,,12.308099,1.0,-1.0,,MKW4,candidates,
172.7298,0.372446,,,,11.770523925270968,0.028614,,12.375673,1.0,-1.0,,MKW4,candidates,
178.255097,-6.065064,,,,11.789997399344207,0.021835,,12.399085,1.0,-1.0,,MKW4,candidates,
189.40211,1.58889,,,,11.799151154141063,0.017056,,12.402324,1.0,-1.0,,MKW4,candidates,
186.808958,-4.199722,,,,11.806020112197444,0.017966,,12.412292,1.0,-1.0,,MKW4,candidates,
173.03849,-0.942617,,,,11.831021933847193,0.026132,,12.438475,1.0,-1.0,,MKW4,candidates,
186.181917,-4.76625,,,,11.831890934309321,0.025878,,12.440533,1.0,-1.0,,MKW4,candidates,
185.796352,-5.05471,,,,11.837499663874045,0.029037,,12.446818,1.0,-1.0,,MKW4,candidates,
187.989291,-2.866378,15.633212089538574,0.45868396759033203,13.547747611999512,11.863375240500583,0.024349,0.027755102,12.469517,1.0,-1.0,0.99491584,MKW4,candidates,0.15678572818066863
182.696042,-6.408028,,,,11.875605770936982,0.026972,,12.486785,1.0,-1.0,,MKW4,candidates,
172.6222,0.494304,,,,11.889433440961717,0.028983,,12.50086,1.0,-1.0,,MKW4,candidates,
187.950047,-2.970292,15.253789901733398,0.34685230255126953,7.1261091232299805,11.900548851533992,0.007776,0.009163266,12.508829,1.0,-1.0,0.99923265,MKW4,candidates,0.017867134064226912
177.805667,-6.006722,,,,11.933117416159329,0.016715,,12.550086,1.0,-1.0,,MKW4,candidates,
189.380017,3.384488,,,,11.939098763894973,0.021002,,12.557176,1.0,-1.0,,MKW4,candidates,
189.51211,2.059602,,,,11.946673765086736,0.017118,,12.559092,1.0,-1.0,,MKW4,candidates,
189.52154,1.477751,,,,11.973240065198201,0.006158,,12.58501,1.0,-1.0,,MKW4,candidates,
172.656626,3.756621,,,,11.957982406296352,0.022176,,12.585173,1.0,-1.0,,MKW4,candidates,
173.437322,-2.102762,18.33980941772461,0.4293785095214844,4.090068817138672,11.973578274134063,0.02962,0.023510205,12.589342,1.0,-1.0,0.89396906,MKW4,candidates,0.22186963919942443
183.066708,-6.396111,,,,11.974616403232746,0.02916,,12.59102,1.0,-1.0,,MKW4,candidates,
187.648096,-3.466478,,,,11.978549116918861,0.024314,,12.592002,1.0,-1.0,,MKW4,candidates,
189.53027,1.246157,,,,12.006088408946995,0.025751,,12.618873,1.0,-1.0,,MKW4,candidates,
174.189249,-3.321109,18.19959259033203,0.17322349548339844,6.2117414474487305,12.006635254586493,0.029522,0.033163264,12.626194,1.0,-1.0,0.7593457,MKW4,candidates,0.06137820315344297
172.44999,1.13779,,,,12.013870984922297,0.016655,,12.633067,1.0,-1.0,,MKW4,candidates,
172.4486,1.138827,,,,12.015681891412498,0.016652,,12.634974,1.0,-1.0,,MKW4,candidates,
174.0189,-3.101412,14.42698097229004,0.5729732513427717,11.273167610168455,12.01544881082666,0.019565,0.022673469,12.635052,1.0,-1.0,0.9992211,MKW4,candidates,0.11657286411272157
189.216201,-0.587761,,,,12.045965968906003,0.008553,,12.658318,1.0,-1.0,,MKW4,candidates,
188.041653,-3.037592,16.8753662109375,0.42528533935546875,7.823520183563232,12.05973319545816,0.024174,0.0292449,12.676306,1.0,-1.0,0.94084525,MKW4,candidates,0.08291359390019987
189.59226,1.679176,,,,12.061450911552267,0.016328,,12.678402,1.0,-1.0,,MKW4,candidates,
189.60363,1.772857,,,,12.074598315030821,0.016825,,12.692548,1.0,-1.0,,MKW4,candidates,
183.025292,-6.485667,,,,12.08261577194882,0.027839,,12.704596,1.0,-1.0,,MKW4,candidates,
177.728542,-6.089471,,,,12.081132553415884,0.019524,,12.705869,1.0,-1.0,,MKW4,candidates,
189.59047,1.2021,,,,12.095102627037717,0.004152,,12.712333,1.0,-1.0,,MKW4,candidates,
172.81681,4.652441,,,,12.076617564008185,0.033102,,12.71477,1.0,-1.0,,MKW4,candidates,
189.61986,1.754345,,,,12.097778028095542,0.016867,,12.716855,1.0,-1.0,,MKW4,candidates,
183.38425,-6.400611,,,,12.096360134266268,0.028423,,12.719184,1.0,-1.0,,MKW4,candidates,
172.39441,1.068043,,,,12.100553483750057,0.019776,,12.724012,1.0,-1.0,,MKW4,candidates,
172.802103,4.638968,,,,12.090159723660197,0.032859,,12.728957,1.0,-1.0,,MKW4,candidates,
188.65124,-2.122749,,,,12.125274625102243,0.020737,,12.743217,1.0,-1.0,,MKW4,candidates,
172.55182,3.801034,,,,12.114612977393202,0.018024,,12.750227,1.0,-1.0,,MKW4,candidates,
173.692214,-2.780119,18.47069549560547,0.36444091796875,3.712835311889648,12.142464949497198,0.027052,0.033,12.767987,1.0,-1.0,0.7876204,MKW4,candidates,0.00609822660720919
172.767188,4.624222,,,,12.130024179481323,0.025569,,12.770851,1.0,-1.0,,MKW4,candidates,
189.64968,1.402285,,,,12.158319723779213,0.017359,,12.779365,1.0,-1.0,,MKW4,candidates,
188.55481,-2.358901,,,,12.164019626793984,0.022981,,12.784397,1.0,-1.0,,MKW4,candidates,
172.40548,3.15622,,,,12.153175971080952,0.022588,,12.787474,1.0,-1.0,,MKW4,candidates,
172.72257,4.533784,,,,12.150537579597792,0.017931,,12.791966,1.0,-1.0,,MKW4,candidates,
174.275774,-3.626981,,,,12.17776685582414,0.02764,,12.806706,1.0,-1.0,,MKW4,candidates,
189.51236,0.17707,,,,12.187840984872196,0.01349,,12.807851,1.0,-1.0,,MKW4,candidates,
173.660671,-2.801353,17.638153076171875,0.7307777404785156,3.3371598720550537,12.195719756008433,0.034131,0.047,12.82401,1.0,-1.0,0.864321,MKW4,candidates,0.6467857045921557
185.392583,-5.642389,,,,12.228271066180728,0.030858,,12.858428,1.0,-1.0,,MKW4,candidates,
174.06846,-3.433171,,,,12.236389126322193,0.035574,,12.867979,1.0,-1.0,,MKW4,candidates,
172.331479,3.089528,,,,12.242843122036128,0.017285,,12.881467,1.0,-1.0,,MKW4,candidates,
189.522253,-0.027033,,,,12.261172854471203,0.012513,,12.884728,1.0,-1.0,,MKW4,candidates,
175.928458,-5.249472,,,,12.263283548566125,0.023082,,12.898633,1.0,-1.0,,MKW4,candidates,
189.65322,0.624513,,,,12.274629005710622,0.022426,,12.899743,1.0,-1.0,,MKW4,candidates,
189.38982,4.367684,,,,12.264414682468622,0.017852,,12.904883,1.0,-1.0,,MKW4,candidates,
172.62615,4.489843,,,,12.260933930306614,0.028723,,12.907951,1.0,-1.0,,MKW4,candidates,
172.610802,4.44271,,,,12.262272968801922,0.028772,,12.909104,1.0,-1.0,,MKW4,candidates,
172.71967,4.778385,,,,12.261893453137473,0.033278,,12.910521,1.0,-1.0,,MKW4,candidates,
173.811009,-3.154225,16.185134887695312,0.546142578125,12.153857231140137,12.295849094650855,0.029723,0.041244894,12.929951,1.0,-1.0,0.5703141,MKW4,candidates,0.08199457952894022
188.527792,-2.624556,,,,12.31775810140908,0.021343,,12.94655,1.0,-1.0,,MKW4,candidates,
172.193167,1.617869,,,,12.332098243396224,0.022788,,12.969078,1.0,-1.0,,MKW4,candidates,
172.36925,0.112778,,,,12.336642077647145,0.015634,,12.970378,1.0,-1.0,,MKW4,candidates,
184.427417,-6.213139,,,,12.33745003680753,0.026582,,12.973232,1.0,-1.0,,MKW4,candidates,
172.242042,0.879,,,,12.341199565597984,0.019925,,12.976527,1.0,-1.0,,MKW4,candidates,
172.548515,4.415603,,,,12.334885532395711,0.028949,,12.985396,1.0,-1.0,,MKW4,candidates,
172.392125,-0.071472,,,,12.360304493281449,0.014172,,12.995052,1.0,-1.0,,MKW4,candidates,
188.97805,-1.853881,,,,12.36866018868656,0.022952,,12.998543,1.0,-1.0,,MKW4,candidates,
183.541,-6.553111,,,,12.363477405874056,0.027753,,13.000227,1.0,-1.0,,MKW4,candidates,
189.760333,0.849722,,,,12.381656329621098,0.005316,,13.012707,1.0,-1.0,,MKW4,candidates,
185.983792,-5.393472,,,,12.377032793734788,0.025778,,13.014808,1.0,-1.0,,MKW4,candidates,
172.530375,-0.667055,,,,12.387091813331859,0.026051,,13.022899,1.0,-1.0,,MKW4,candidates,
189.526375,-0.403806,,,,12.393515571676321,0.025413,,13.023617,1.0,-1.0,,MKW4,candidates,
189.693645,0.322522,,,,12.399160500425582,0.022809,,13.030153,1.0,-1.0,,MKW4,candidates,
172.59771,4.696062,,,,12.386486309921313,0.033435,,13.041264,1.0,-1.0,,MKW4,candidates,
189.37103,4.751111,,,,12.400223073452716,0.005497,,13.050045,1.0,-1.0,,MKW4,candidates,
189.371252,4.751416,,,,12.400653529186178,0.005464,,13.0505,1.0,-1.0,,MKW4,candidates,
189.70062,0.270016,,,,12.422100099554735,0.022737,,13.054194,1.0,-1.0,,MKW4,candidates,
182.209192,-6.893208,,,,12.430785268352514,0.02937,,13.070524,1.0,-1.0,,MKW4,candidates,
189.837042,1.102389,,,,12.45149209883439,0.025619,,13.086733,1.0,-1.0,,MKW4,candidates,
189.79746,0.717482,,,,12.456700314027636,0.016957,,13.091312,1.0,-1.0,,MKW4,candidates,
173.004468,-2.007052,,,,12.45391140403878,0.015818,,13.094082,1.0,-1.0,,MKW4,candidates,
189.75468,0.365574,,,,12.472835192309079,0.023015,,13.107656,1.0,-1.0,,MKW4,candidates,
186.693708,-4.943417,,,,12.475124507863908,0.025258,,13.117404,1.0,-1.0,,MKW4,candidates,
172.113875,1.082472,,,,12.490157987158032,0.019917,,13.133628,1.0,-1.0,,MKW4,candidates,
189.75924,0.257053,,,,12.506232715727599,0.021909,,13.142609,1.0,-1.0,,MKW4,candidates,
172.44957,4.486707,,,,12.495876415762787,0.03277,,13.15527,1.0,-1.0,,MKW4,candidates,
189.7734,0.282922,,,,12.519137229262451,0.023553,,13.156208,1.0,-1.0,,MKW4,candidates,
172.12866,0.782514,,,,12.515346259918475,0.019926,,13.159372,1.0,-1.0,,MKW4,candidates,
174.630667,-4.398306,,,,12.53179994421575,0.017749,,13.180412,1.0,-1.0,,MKW4,candidates,
172.0598,2.39998,,,,12.53079080665628,0.022852,,13.18107,1.0,-1.0,,MKW4,candidates,
172.42283,4.464374,,,,12.522760036187718,0.032403,,13.183446,1.0,-1.0,,MKW4,candidates,
187.2675,-4.484833,,,,12.539715203165795,0.024838,,13.184434,1.0,-1.0,,MKW4,candidates,
172.06805,2.657355,,,,12.543972300977154,0.022245,,13.196109,1.0,-1.0,,MKW4,candidates,
172.25006,3.853983,,,,12.542837325759328,0.021902,,13.201144,1.0,-1.0,,MKW4,candidates,
172.24346,-0.058379,,,,12.559569331402082,0.025628,,13.204508,1.0,-1.0,,MKW4,candidates,
187.628208,-4.130556,,,,12.561116320404638,0.033249,,13.206108,1.0,-1.0,,MKW4,candidates,
189.84349,0.460244,,,,12.57353064922848,0.023586,,13.213647,1.0,-1.0,,MKW4,candidates,
189.95947,1.672616,,,,12.576170210071046,0.004073,,13.219563,1.0,-1.0,,MKW4,candidates,
189.904125,0.751797,,,,12.5986797670774,0.025662,,13.24063,1.0,-1.0,,MKW4,candidates,
174.186208,-3.982194,,,,12.593954431477464,0.027639,,13.245053,1.0,-1.0,,MKW4,candidates,
185.840029,-5.683566,,,,12.604480020904765,0.026145,,13.254385,1.0,-1.0,,MKW4,candidates,
187.41225,-4.411639,,,,12.61088481570455,0.034112,,13.259113,1.0,-1.0,,MKW4,candidates,
172.29,4.206338,,,,12.604428735911258,0.028758,,13.267951,1.0,-1.0,,MKW4,candidates,
189.940641,0.898241,,,,12.624903370787449,0.015942,,13.268523,1.0,-1.0,,MKW4,candidates,
173.09086,-2.434549,,,,12.621289255122422,0.016086,,13.270701,1.0,-1.0,,MKW4,candidates,
171.987286,1.299487,,,,12.642770876478703,0.01565,,13.294685,1.0,-1.0,,MKW4,candidates,
189.87235,0.285166,,,,12.65504982943215,0.009967,,13.299069,1.0,-1.0,,MKW4,candidates,
172.52765,-1.278197,,,,12.665106435336181,0.032755,,13.315279,1.0,-1.0,,MKW4,candidates,
172.217005,-0.289427,,,,12.670138517983853,0.032622,,13.320535,1.0,-1.0,,MKW4,candidates,
185.018042,-6.203472,,,,12.670858815122402,0.030528,,13.324286,1.0,-1.0,,MKW4,candidates,
188.66076,-2.911001,,,,12.68594715335154,0.021252,,13.334218,1.0,-1.0,,MKW4,candidates,
188.97864,-2.385847,,,,12.703151283068316,0.022889,,13.351088,1.0,-1.0,,MKW4,candidates,
172.92855,-2.259088,,,,12.707121106510602,0.026523,,13.360621,1.0,-1.0,,MKW4,candidates,
187.907009,-3.991364,,,,12.726186837362766,0.022812,,13.379323,1.0,-1.0,,MKW4,candidates,
185.458958,-6.02125,,,,12.734650264546197,0.033113,,13.391499,1.0,-1.0,,MKW4,candidates,
187.877,-4.046556,,,,12.74444835476476,0.023291,,13.398666,1.0,-1.0,,MKW4,candidates,
172.01477,0.42713,,,,12.745028958701596,0.029979,,13.400104,1.0,-1.0,,MKW4,candidates,
188.658421,-3.007828,,,,12.755539046178907,0.024994,,13.407609,1.0,-1.0,,MKW4,candidates,
172.92552,-2.340451,,,,12.763380650049358,0.015826,,13.419895,1.0,-1.0,,MKW4,candidates,
187.018333,-4.943639,,,,12.771450228567488,0.034941,,13.429117,1.0,-1.0,,MKW4,candidates,
190.08397,1.273317,,,,12.777395493128068,0.015827,,13.429828,1.0,-1.0,,MKW4,candidates,
187.02386,-4.945197,,,,12.778206443811815,0.034938,,13.436227,1.0,-1.0,,MKW4,candidates,
186.483022,-5.395181,,,,12.787177949923336,0.025878,,13.446381,1.0,-1.0,,MKW4,candidates,
172.883667,-2.309194,,,,12.795190377763916,0.015838,,13.453278,1.0,-1.0,,MKW4,candidates,
176.720375,-6.178861,,,,12.792431243202852,0.010817,,13.455259,1.0,-1.0,,MKW4,candidates,
173.6675,-3.571222,,,,12.800907800733878,0.019959,,13.461842,1.0,-1.0,,MKW4,candidates,
190.099586,2.608462,,,,12.805022046622497,0.004431,,13.464128,1.0,-1.0,,MKW4,candidates,
190.112879,1.196909,,,,12.825690671456755,0.006215,,13.480379,1.0,-1.0,,MKW4,candidates,
189.96873,0.125474,,,,12.829514562029258,0.022838,,13.482247,1.0,-1.0,,MKW4,candidates,
187.062146,-4.958756,,,,12.827944255641215,0.020207,,13.488574,1.0,-1.0,,MKW4,candidates,
171.90895,0.664189,,,,12.84237658982581,0.029167,,13.502887,1.0,-1.0,,MKW4,candidates,
184.146208,-6.719361,,,,12.8528188305358,0.030418,,13.515351,1.0,-1.0,,MKW4,candidates,
172.033,3.87888,,,,12.846918853887878,0.032564,,13.521282,1.0,-1.0,,MKW4,candidates,
171.81439,1.532383,,,,12.86707497872239,0.029452,,13.531255,1.0,-1.0,,MKW4,candidates,
